loss,accuracy,lr
0.6003672480583191,0.6363636255264282,0.001
0.4527353048324585,0.8181818127632141,0.001
0.4150279760360718,0.8051947951316833,0.001
0.3749094009399414,0.8441558480262756,0.001
0.38063666224479675,0.8311688303947449,0.001
0.37965723872184753,0.8571428656578064,0.001
0.3191097378730774,0.8701298832893372,0.001
0.3433459401130676,0.8311688303947449,0.001
0.2841767370700836,0.8571428656578064,0.001
0.2512666583061218,0.8701298832893372,0.001
0.2722460627555847,0.9090909361839294,0.001
0.24376846849918365,0.8831169009208679,0.001
0.23844456672668457,0.9350649118423462,0.001
0.2659982442855835,0.9220778942108154,0.001
0.23116223514080048,0.9220778942108154,0.001
0.2042618989944458,0.948051929473877,0.001
0.1737412065267563,0.948051929473877,0.001
0.18927641212940216,0.9350649118423462,0.001
0.1928926259279251,0.948051929473877,0.001
0.16236785054206848,0.9610389471054077,0.001
0.1793009638786316,0.9350649118423462,0.001
0.1720981001853943,0.9350649118423462,0.001
0.10802339762449265,1.0,0.001
0.12770159542560577,0.9870129823684692,0.001
0.1566794216632843,0.948051929473877,0.001
0.13003064692020416,0.9740259647369385,0.001
0.17832998931407928,0.9220778942108154,0.001
0.12587401270866394,1.0,0.001
0.10362406820058823,0.9870129823684692,0.001
0.1401248425245285,0.948051929473877,0.001
0.08183737844228745,1.0,0.001
0.06307946145534515,1.0,0.001
0.06356631964445114,0.9870129823684692,0.001
0.044434286653995514,1.0,0.001
0.04772571846842766,1.0,0.001
0.06380600482225418,0.9870129823684692,0.001
0.09997572004795074,0.9740259647369385,0.001
0.10792841017246246,0.9610389471054077,0.001
0.10002700239419937,0.9740259647369385,0.001
0.0871676653623581,0.9870129823684692,0.001
0.11071829497814178,0.9610389471054077,0.001
0.17198684811592102,0.9220778942108154,0.001
0.07602410018444061,0.9870129823684692,0.001
0.04879920184612274,1.0,0.001
0.05527991056442261,1.0,0.00020000001
0.05256994813680649,1.0,0.00020000001
0.06256280839443207,1.0,0.00020000001
0.058840539306402206,1.0,0.00020000001
0.033056773245334625,1.0,0.00020000001
0.04756719619035721,1.0,0.00020000001
0.04093119874596596,1.0,0.00020000001
0.025710096582770348,1.0,0.00020000001
0.030014613643288612,1.0,0.00020000001
0.021897371858358383,1.0,0.00020000001
