loss,accuracy,lr
0.6544639468193054,0.6466666460037231,0.001
0.5622463226318359,0.721666693687439,0.001
0.5525401830673218,0.70333331823349,0.001
0.5508549809455872,0.721666693687439,0.001
0.5350701808929443,0.7400000095367432,0.001
0.5239254236221313,0.746666669845581,0.001
0.499934583902359,0.7633333206176758,0.001
0.4761168360710144,0.8199999928474426,0.001
0.4714151620864868,0.7900000214576721,0.001
0.45995432138442993,0.8016666769981384,0.001
0.48344671726226807,0.7683333158493042,0.001
0.46489349007606506,0.8133333325386047,0.001
0.45780742168426514,0.7950000166893005,0.001
0.4388965964317322,0.8199999928474426,0.001
0.400285542011261,0.8266666531562805,0.001
0.4381061792373657,0.8133333325386047,0.001
0.46904128789901733,0.7766666412353516,0.001
0.4222550094127655,0.8233333230018616,0.001
0.3742956817150116,0.8500000238418579,0.001
0.3847896158695221,0.8399999737739563,0.001
0.368010938167572,0.8500000238418579,0.001
0.39190804958343506,0.8349999785423279,0.001
0.34762927889823914,0.8700000047683716,0.001
0.32936063408851624,0.8683333396911621,0.001
0.31322383880615234,0.8849999904632568,0.001
0.31685808300971985,0.8666666746139526,0.001
0.29594719409942627,0.8799999952316284,0.001
0.3480989336967468,0.846666693687439,0.001
0.3132132589817047,0.8833333253860474,0.001
0.3050016164779663,0.8799999952316284,0.001
0.2963738739490509,0.8766666650772095,0.001
0.2938273847103119,0.8866666555404663,0.001
0.27320870757102966,0.8966666460037231,0.001
0.25876662135124207,0.8966666460037231,0.001
0.275226891040802,0.8816666603088379,0.001
0.257796972990036,0.9016666412353516,0.001
0.3310975134372711,0.8583333492279053,0.001
0.33443400263786316,0.8516666889190674,0.001
0.3418028652667999,0.8866666555404663,0.001
0.29816934466362,0.878333330154419,0.001
0.2899184823036194,0.8966666460037231,0.001
0.278781533241272,0.8899999856948853,0.001
0.30646923184394836,0.8933333158493042,0.001
0.3058632016181946,0.8833333253860474,0.001
0.28841927647590637,0.8899999856948853,0.001
0.29857346415519714,0.8833333253860474,0.001
0.25111299753189087,0.8999999761581421,0.00020000001
0.2392836958169937,0.9100000262260437,0.00020000001
0.223843514919281,0.9083333611488342,0.00020000001
0.216871440410614,0.9116666913032532,0.00020000001
0.20687437057495117,0.9200000166893005,0.00020000001
0.1995220184326172,0.9233333468437195,0.00020000001
0.19952325522899628,0.9300000071525574,0.00020000001
0.2011163830757141,0.9183333516120911,0.00020000001
0.18946462869644165,0.9350000023841858,0.00020000001
0.18228992819786072,0.9316666722297668,0.00020000001
0.1876191645860672,0.9283333420753479,0.00020000001
0.18423514068126678,0.9333333373069763,0.00020000001
0.17555870115756989,0.9350000023841858,0.00020000001
0.18409858644008636,0.92166668176651,0.00020000001
0.17991730570793152,0.9266666769981384,0.00020000001
0.17743998765945435,0.9366666674613953,0.00020000001
0.19207057356834412,0.9233333468437195,0.00020000001
0.1699652075767517,0.9333333373069763,0.00020000001
0.16762538254261017,0.9366666674613953,0.00020000001
0.17007450759410858,0.9316666722297668,0.00020000001
0.15979553759098053,0.949999988079071,0.00020000001
0.15982913970947266,0.9433333277702332,0.00020000001
0.15885454416275024,0.9433333277702332,0.00020000001
0.17107535898685455,0.9399999976158142,0.00020000001
