loss,accuracy,lr
3.797302007675171,0.0743589773774147,0.001
3.520785331726074,0.0923076942563057,0.001
3.3463175296783447,0.13333334028720856,0.001
3.221020460128784,0.15641026198863983,0.001
3.1253459453582764,0.1538461595773697,0.001
3.0589473247528076,0.20000000298023224,0.001
3.0112051963806152,0.23589743673801422,0.001
2.89494252204895,0.264102578163147,0.001
2.8075294494628906,0.26923078298568726,0.001
2.7301454544067383,0.3282051384449005,0.001
2.67189884185791,0.3102564215660095,0.001
2.5979552268981934,0.2897436022758484,0.001
2.525970935821533,0.32307693362236023,0.001
2.4478511810302734,0.34358975291252136,0.001
2.4059252738952637,0.39230769872665405,0.001
2.3880279064178467,0.37948718667030334,0.001
2.3329434394836426,0.41794872283935547,0.001
2.2818315029144287,0.4205128252506256,0.001
2.193159341812134,0.4384615421295166,0.001
2.169097423553467,0.42307692766189575,0.001
2.1176064014434814,0.41794872283935547,0.001
2.0509321689605713,0.42307692766189575,0.001
2.004321813583374,0.4512820541858673,0.001
1.9823813438415527,0.4769230782985687,0.001
2.015857458114624,0.4871794879436493,0.001
2.0211503505706787,0.49743589758872986,0.001
1.9364033937454224,0.47179487347602844,0.001
1.8779493570327759,0.5,0.001
1.835273265838623,0.482051283121109,0.001
1.8007601499557495,0.4948717951774597,0.001
1.878864049911499,0.47179487347602844,0.001
1.8394365310668945,0.4307692348957062,0.001
1.8288328647613525,0.5051282048225403,0.001
1.7564308643341064,0.47948718070983887,0.001
1.6784913539886475,0.5128205418586731,0.001
1.6528011560440063,0.5179487466812134,0.001
1.6027981042861938,0.5,0.001
1.5768091678619385,0.4948717951774597,0.001
1.5987147092819214,0.5179487466812134,0.001
1.5231633186340332,0.528205156326294,0.001
1.4802385568618774,0.571794867515564,0.001
1.4504483938217163,0.6051282286643982,0.001
1.4692291021347046,0.5743589997291565,0.001
1.4662081003189087,0.5923076868057251,0.001
1.41563081741333,0.6435897350311279,0.001
1.4015591144561768,0.607692301273346,0.001
1.3930109739303589,0.5846154093742371,0.001
1.421764850616455,0.5923076868057251,0.001
1.3511297702789307,0.6256410479545593,0.001
1.4077553749084473,0.5820512771606445,0.001
1.2711467742919922,0.6512820720672607,0.001
1.2981218099594116,0.6256410479545593,0.001
1.2590560913085938,0.6179487109184265,0.001
1.2235416173934937,0.6512820720672607,0.001
1.1986953020095825,0.6717948913574219,0.001
1.2678529024124146,0.6358974575996399,0.001
1.323789119720459,0.6589743494987488,0.001
1.2531367540359497,0.6974359154701233,0.001
1.254996657371521,0.6487179398536682,0.001
1.2582703828811646,0.6384615302085876,0.001
1.2635587453842163,0.620512843132019,0.001
1.1582385301589966,0.6871795058250427,0.001
1.1496180295944214,0.6666666865348816,0.001
1.1910711526870728,0.6512820720672607,0.001
1.1395376920700073,0.6641025543212891,0.001
1.1271723508834839,0.6717948913574219,0.001
1.1088613271713257,0.7102563977241516,0.001
1.0720577239990234,0.7128205299377441,0.001
1.0626598596572876,0.735897421836853,0.001
1.1083571910858154,0.6461538672447205,0.001
1.131208896636963,0.6974359154701233,0.001
1.1604628562927246,0.6538461446762085,0.001
1.1391090154647827,0.6717948913574219,0.001
1.1590416431427002,0.692307710647583,0.001
1.1317697763442993,0.699999988079071,0.001
1.1267153024673462,0.692307710647583,0.001
1.2783410549163818,0.6102564334869385,0.001
1.128554105758667,0.6692307591438293,0.001
1.101028561592102,0.6538461446762085,0.001
1.0471470355987549,0.7256410121917725,0.00020000001
1.0149844884872437,0.7230769395828247,0.00020000001
0.9474789500236511,0.7743589878082275,0.00020000001
0.9328290820121765,0.7410256266593933,0.00020000001
0.8960195779800415,0.7538461685180664,0.00020000001
0.8828549385070801,0.7743589878082275,0.00020000001
0.9028574824333191,0.771794855594635,0.00020000001
0.8686980605125427,0.7846153974533081,0.00020000001
0.8652123808860779,0.7948718070983887,0.00020000001
0.8502788543701172,0.7897436022758484,0.00020000001
0.8691989183425903,0.7871794700622559,0.00020000001
0.8413798809051514,0.7923076748847961,0.00020000001
0.8317070603370667,0.7923076748847961,0.00020000001
0.8447819352149963,0.7794871926307678,0.00020000001
0.8339838981628418,0.7897436022758484,0.00020000001
0.8058319091796875,0.8128204941749573,0.00020000001
0.8147186040878296,0.7846153974533081,0.00020000001
0.7999551892280579,0.8153846263885498,0.00020000001
0.7849306464195251,0.8102564215660095,0.00020000001
0.7894542217254639,0.8102564215660095,0.00020000001
0.7747608423233032,0.8307692408561707,0.00020000001
0.7604643106460571,0.8153846263885498,0.00020000001
0.7660060524940491,0.8205128312110901,0.00020000001
0.7625702619552612,0.8205128312110901,0.00020000001
0.7492727637290955,0.8307692408561707,0.00020000001
0.7482474446296692,0.8307692408561707,0.00020000001
0.7456396818161011,0.8512820601463318,0.00020000001
0.7591914534568787,0.8230769038200378,0.00020000001
0.7523940801620483,0.8230769038200378,0.00020000001
0.7493566274642944,0.8333333134651184,0.00020000001
0.7215958833694458,0.8487179279327393,0.00020000001
0.739981472492218,0.8512820601463318,0.00020000001
0.7253792881965637,0.8487179279327393,0.00020000001
0.7229589819908142,0.8461538553237915,0.00020000001
0.7317153811454773,0.8256410360336304,0.00020000001
0.7401039600372314,0.8179486989974976,0.00020000001
0.713017463684082,0.8384615182876587,0.00020000001
0.7089935541152954,0.8410256505012512,0.00020000001
0.7098943591117859,0.8333333134651184,0.00020000001
0.6888917088508606,0.8384615182876587,0.00020000001
0.7091031074523926,0.8512820601463318,0.00020000001
0.6974726915359497,0.843589723110199,0.00020000001
0.6877244710922241,0.8487179279327393,0.00020000001
0.6808038353919983,0.8333333134651184,0.00020000001
0.6923895478248596,0.8256410360336304,0.00020000001
0.6703599095344543,0.8461538553237915,0.00020000001
0.6810118556022644,0.8410256505012512,0.00020000001
0.6970807313919067,0.843589723110199,0.00020000001
0.6926279664039612,0.8384615182876587,0.00020000001
0.6864354610443115,0.8538461327552795,0.00020000001
0.678545355796814,0.8538461327552795,0.00020000001
0.6612327098846436,0.8615384697914124,0.00020000001
0.6456068158149719,0.8641025424003601,0.00020000001
0.6587520241737366,0.8743589520454407,0.00020000001
0.640946626663208,0.8589743375778198,0.00020000001
0.657042384147644,0.843589723110199,0.00020000001
0.6525827646255493,0.8641025424003601,0.00020000001
0.663239598274231,0.8358974456787109,0.00020000001
0.681938111782074,0.8358974456787109,0.00020000001
0.6824653148651123,0.8461538553237915,0.00020000001
0.6631974577903748,0.8666666746139526,0.00020000001
0.6398006081581116,0.8692307472229004,0.00020000001
0.629788339138031,0.8538461327552795,0.00020000001
0.650827169418335,0.8564102649688721,0.00020000001
0.6432298421859741,0.8615384697914124,0.00020000001
0.66018146276474,0.879487156867981,0.00020000001
0.6348024010658264,0.8743589520454407,0.00020000001
0.6719780564308167,0.843589723110199,0.00020000001
0.6300920844078064,0.8641025424003601,0.00020000001
0.6933536529541016,0.843589723110199,0.00020000001
0.6609847545623779,0.8589743375778198,0.00020000001
0.6367840766906738,0.8512820601463318,0.00020000001
0.6476306915283203,0.8461538553237915,0.00020000001
0.639865517616272,0.843589723110199,1e-04
0.6113359332084656,0.8589743375778198,1e-04
0.6207656264305115,0.8487179279327393,1e-04
0.5997852683067322,0.8692307472229004,1e-04
0.6086717844009399,0.8487179279327393,1e-04
0.5985894799232483,0.8615384697914124,1e-04
0.598335862159729,0.843589723110199,1e-04
0.6103189587593079,0.8487179279327393,1e-04
0.5959439873695374,0.8538461327552795,1e-04
0.6023032069206238,0.8641025424003601,1e-04
0.605557382106781,0.8692307472229004,1e-04
0.5967079997062683,0.8538461327552795,1e-04
0.6009360551834106,0.8743589520454407,1e-04
0.5925709009170532,0.8820512890815735,1e-04
0.5831230878829956,0.8743589520454407,1e-04
0.5819218158721924,0.8641025424003601,1e-04
0.5787190198898315,0.8820512890815735,1e-04
0.5881224870681763,0.8871794939041138,1e-04
0.5811840891838074,0.8666666746139526,1e-04
0.5577409863471985,0.8717948794364929,1e-04
0.562832236289978,0.8846153616905212,1e-04
0.5709855556488037,0.8769230842590332,1e-04
0.5609570741653442,0.8846153616905212,1e-04
0.5602632164955139,0.8846153616905212,1e-04
0.5573533177375793,0.8846153616905212,1e-04
0.5655938386917114,0.879487156867981,1e-04
0.5663425326347351,0.8743589520454407,1e-04
0.5535700917243958,0.8846153616905212,1e-04
0.5578106045722961,0.8871794939041138,1e-04
0.5599484443664551,0.8820512890815735,1e-04
0.532795250415802,0.9076923131942749,1e-04
0.5521407127380371,0.8897435665130615,1e-04
0.5480042099952698,0.8871794939041138,1e-04
0.5592230558395386,0.8897435665130615,1e-04
0.5548190474510193,0.892307698726654,1e-04
0.5626419186592102,0.8871794939041138,1e-04
0.5621020793914795,0.8820512890815735,1e-04
0.5739180445671082,0.8897435665130615,1e-04
0.5544281601905823,0.879487156867981,1e-04
0.5521214008331299,0.8897435665130615,1e-04
0.5510403513908386,0.8974359035491943,1e-04
0.5643132925033569,0.8897435665130615,1e-04
0.5710139274597168,0.8820512890815735,1e-04
0.5737496614456177,0.8871794939041138,1e-04
0.5343265533447266,0.8999999761581421,1e-04
0.5385667681694031,0.8897435665130615,1e-04
0.5509466528892517,0.8820512890815735,1e-04
0.5668222308158875,0.8769230842590332,1e-04
0.5430704951286316,0.8897435665130615,1e-04
0.5439715385437012,0.8820512890815735,1e-04
0.5316341519355774,0.8871794939041138,1e-04
0.5305830240249634,0.8769230842590332,1e-04
0.5285596251487732,0.8820512890815735,1e-04
0.5310537219047546,0.8769230842590332,1e-04
0.5477135181427002,0.8820512890815735,1e-04
0.5502510070800781,0.879487156867981,1e-04
0.5198752880096436,0.8999999761581421,1e-04
0.5291246771812439,0.9051281809806824,1e-04
0.5355938076972961,0.8871794939041138,1e-04
0.532692015171051,0.8948717713356018,1e-04
0.5443641543388367,0.8871794939041138,1e-04
0.5142543911933899,0.8897435665130615,1e-04
