loss,accuracy,lr
2.4109253883361816,0.18717949092388153,0.001
2.115300416946411,0.4076923131942749,0.001
2.0031917095184326,0.4025641083717346,0.001
1.9123188257217407,0.5128205418586731,0.001
1.814939260482788,0.5589743852615356,0.001
1.7464152574539185,0.5794872045516968,0.001
1.6788684129714966,0.5871794819831848,0.001
1.6015971899032593,0.5871794819831848,0.001
1.5375127792358398,0.6230769157409668,0.001
1.4819409847259521,0.6410256624221802,0.001
1.439552664756775,0.620512843132019,0.001
1.3884737491607666,0.6666666865348816,0.001
1.3102600574493408,0.6769230961799622,0.001
1.2943451404571533,0.6871795058250427,0.001
1.2306832075119019,0.6897435784339905,0.001
1.2011518478393555,0.699999988079071,0.001
1.1605497598648071,0.7128205299377441,0.001
1.108465552330017,0.7538461685180664,0.001
1.076958179473877,0.7384615540504456,0.001
1.045519232749939,0.728205144405365,0.001
1.0200389623641968,0.7615384459495544,0.001
0.9715640544891357,0.7948718070983887,0.001
0.9266312718391418,0.7897436022758484,0.001
0.921076238155365,0.7820512652397156,0.001
0.8758577704429626,0.7897436022758484,0.001
0.8496102094650269,0.8025640845298767,0.001
0.8122035264968872,0.800000011920929,0.001
0.8161566853523254,0.8102564215660095,0.001
0.800974428653717,0.8102564215660095,0.001
0.7667731046676636,0.807692289352417,0.001
0.7234601974487305,0.8410256505012512,0.001
0.6834919452667236,0.8461538553237915,0.001
0.7043586373329163,0.8461538553237915,0.001
0.6776425838470459,0.843589723110199,0.001
0.6517140865325928,0.8615384697914124,0.001
0.6190225481987,0.8615384697914124,0.001
0.6023132801055908,0.8692307472229004,0.001
0.6039958596229553,0.8666666746139526,0.001
0.6229540705680847,0.8615384697914124,0.001
0.5744748115539551,0.8743589520454407,0.001
0.5480363965034485,0.8615384697914124,0.001
0.5663723945617676,0.8769230842590332,0.001
0.551064670085907,0.8564102649688721,0.001
0.5472989678382874,0.8846153616905212,0.001
0.5352359414100647,0.8846153616905212,0.001
0.4974398612976074,0.8948717713356018,0.001
0.4826419949531555,0.9102563858032227,0.001
0.4931555688381195,0.8897435665130615,0.001
0.4850456118583679,0.8897435665130615,0.001
0.44208046793937683,0.8948717713356018,0.001
0.4106267988681793,0.9102563858032227,0.001
0.4101479947566986,0.9230769276618958,0.001
0.42544063925743103,0.9153845906257629,0.001
0.44953757524490356,0.9076923131942749,0.001
0.43166449666023254,0.9128205180168152,0.001
0.39180752635002136,0.9102563858032227,0.001
0.3726169168949127,0.9179487228393555,0.001
0.367381751537323,0.9307692050933838,0.001
0.3718969523906708,0.9205127954483032,0.001
0.34546056389808655,0.9307692050933838,0.001
0.33340853452682495,0.9410256147384644,0.001
0.3318587839603424,0.9384615421295166,0.001
0.3106038570404053,0.9384615421295166,0.001
0.3052794337272644,0.9384615421295166,0.001
0.36946842074394226,0.9179487228393555,0.001
0.32138726115226746,0.9410256147384644,0.001
0.3031568229198456,0.9384615421295166,0.001
0.2954922914505005,0.9333333373069763,0.001
0.2807777225971222,0.9487179517745972,0.001
0.29627725481987,0.9512820243835449,0.001
0.3094968795776367,0.9461538195610046,0.001
0.2787446677684784,0.9538461565971375,0.001
0.2613752484321594,0.9512820243835449,0.001
0.23671816289424896,0.964102566242218,0.001
0.25005656480789185,0.9615384340286255,0.001
0.2227153480052948,0.971794843673706,0.001
0.26269951462745667,0.9410256147384644,0.001
0.2519245743751526,0.9512820243835449,0.001
0.21516545116901398,0.9769230484962463,0.001
0.21566389501094818,0.9769230484962463,0.001
0.19580885767936707,0.964102566242218,0.001
0.1925705373287201,0.9794871807098389,0.001
0.18799364566802979,0.9846153855323792,0.001
0.21016986668109894,0.9615384340286255,0.001
0.21949434280395508,0.9666666388511658,0.001
0.20815889537334442,0.9692307710647583,0.001
0.2829056978225708,0.9615384340286255,0.001
0.24781450629234314,0.9589743614196777,0.001
0.21092642843723297,0.9615384340286255,0.001
0.19255517423152924,0.971794843673706,0.001
0.1926899403333664,0.971794843673706,0.001
0.17754946649074554,0.9769230484962463,0.001
0.17228390276432037,0.9897435903549194,0.001
0.15724731981754303,0.9769230484962463,0.001
0.17290279269218445,0.9769230484962463,0.001
0.1459314078092575,0.9923076629638672,0.001
0.15589676797389984,0.9820512533187866,0.001
0.15856483578681946,0.9846153855323792,0.001
0.15835410356521606,0.9820512533187866,0.001
0.1485162377357483,0.9794871807098389,0.001
0.16062845289707184,0.9923076629638672,0.001
0.1521134376525879,0.9666666388511658,0.001
0.12219072878360748,0.9948717951774597,0.001
0.11501730978488922,0.9923076629638672,0.001
0.12408773601055145,0.9871794581413269,0.001
0.12931330502033234,0.9897435903549194,0.001
0.12048542499542236,0.9923076629638672,0.001
0.10258249193429947,0.9897435903549194,0.001
0.10305499285459518,0.9871794581413269,0.001
0.0963597223162651,1.0,0.001
0.08994171768426895,0.9974358677864075,0.001
0.09625712037086487,0.9974358677864075,0.001
0.10479823499917984,0.9948717951774597,0.001
0.10411665588617325,0.9897435903549194,0.001
0.15050411224365234,0.9743589758872986,0.001
0.11616124957799911,0.9871794581413269,0.001
0.11571790277957916,0.9948717951774597,0.001
0.098685123026371,0.9948717951774597,0.001
0.09024089574813843,0.9974358677864075,0.001
0.08787926286458969,0.9974358677864075,0.001
0.08607398718595505,0.9974358677864075,0.001
0.07735151052474976,1.0,0.001
0.06953254342079163,1.0,0.001
0.07286030054092407,0.9923076629638672,0.001
0.06215266138315201,1.0,0.001
0.052225008606910706,1.0,0.001
0.05877574533224106,1.0,0.001
0.060804132372140884,0.9974358677864075,0.001
0.059421245008707047,0.9974358677864075,0.001
0.05669522285461426,0.9974358677864075,0.001
0.07049091905355453,0.9974358677864075,0.001
0.06409631669521332,0.9974358677864075,0.001
0.06236867606639862,0.9974358677864075,0.001
0.06931394338607788,0.9948717951774597,0.001
0.08652152121067047,0.9974358677864075,0.001
0.07247348874807358,0.9974358677864075,0.001
0.07537331432104111,0.9923076629638672,0.00020000001
0.05371661111712456,1.0,0.00020000001
0.046376582235097885,1.0,0.00020000001
0.04183398187160492,1.0,0.00020000001
0.041542865335941315,1.0,0.00020000001
0.03835014998912811,1.0,0.00020000001
0.040260955691337585,1.0,0.00020000001
0.037673499435186386,1.0,0.00020000001
0.042491767555475235,1.0,0.00020000001
0.034101638942956924,1.0,0.00020000001
0.04374557361006737,0.9974358677864075,0.00020000001
0.04240425303578377,1.0,0.00020000001
0.03573690727353096,1.0,0.00020000001
0.03498302772641182,1.0,0.00020000001
0.038418639451265335,1.0,0.00020000001
0.041088543832302094,0.9948717951774597,0.00020000001
0.06522045284509659,1.0,0.00020000001
0.05291201174259186,0.9923076629638672,0.00020000001
0.05464433133602142,1.0,0.00020000001
0.04327540844678879,1.0,0.00020000001
0.03446664661169052,1.0,1e-04
0.03566496819257736,1.0,1e-04
0.03420025855302811,1.0,1e-04
0.033431798219680786,1.0,1e-04
0.03407743200659752,1.0,1e-04
0.037443358451128006,1.0,1e-04
0.03655219078063965,1.0,1e-04
0.03661982715129852,1.0,1e-04
0.03234030678868294,1.0,1e-04
0.03148702159523964,1.0,1e-04
0.036325741559267044,0.9974358677864075,1e-04
0.032876018434762955,1.0,1e-04
0.031869977712631226,1.0,1e-04
0.03272908926010132,1.0,1e-04
0.03259711712598801,1.0,1e-04
0.03409930318593979,1.0,1e-04
0.03117935173213482,1.0,1e-04
0.0321410708129406,1.0,1e-04
0.033753618597984314,1.0,1e-04
0.03288404271006584,1.0,1e-04
0.028703780844807625,1.0,1e-04
0.03767169639468193,1.0,1e-04
0.029588818550109863,1.0,1e-04
0.03204561024904251,1.0,1e-04
0.02988058514893055,1.0,1e-04
0.03350118175148964,0.9974358677864075,1e-04
0.03255879506468773,1.0,1e-04
0.03134937211871147,1.0,1e-04
0.030838441103696823,1.0,1e-04
0.03283471241593361,1.0,1e-04
0.03296150639653206,1.0,1e-04
0.030949318781495094,1.0,1e-04
0.027191435918211937,1.0,1e-04
0.02956242859363556,1.0,1e-04
0.02995227836072445,1.0,1e-04
0.029029961675405502,1.0,1e-04
0.041155606508255005,0.9974358677864075,1e-04
0.035960059612989426,1.0,1e-04
0.038472164422273636,1.0,1e-04
0.03301595523953438,1.0,1e-04
0.03193157538771629,1.0,1e-04
0.033756233751773834,0.9974358677864075,1e-04
0.03207573667168617,1.0,1e-04
0.03062264807522297,1.0,1e-04
0.033551525324583054,1.0,1e-04
0.03288184851408005,1.0,1e-04
0.02986631914973259,1.0,1e-04
0.03305838257074356,1.0,1e-04
0.03071470931172371,1.0,1e-04
0.03031432069838047,1.0,1e-04
0.030101289972662926,1.0,1e-04
0.03260677680373192,1.0,1e-04
0.03057287074625492,1.0,1e-04
0.03031473606824875,1.0,1e-04
0.02962605655193329,1.0,1e-04
0.03126014396548271,1.0,1e-04
0.03579840436577797,0.9974358677864075,1e-04
0.04066895321011543,0.9974358677864075,1e-04
0.0475173182785511,0.9948717951774597,1e-04
0.03776325657963753,1.0,1e-04
0.040315862745046616,1.0,1e-04
0.03114914707839489,1.0,1e-04
0.028927031904459,1.0,1e-04
0.02630292996764183,1.0,1e-04
0.02921510674059391,1.0,1e-04
0.025718094781041145,1.0,1e-04
0.03241175413131714,1.0,1e-04
0.03818545863032341,1.0,1e-04
0.03105674870312214,0.9974358677864075,1e-04
0.03439165651798248,0.9974358677864075,1e-04
0.029980098828673363,1.0,1e-04
0.02970118448138237,1.0,1e-04
0.026052376255393028,1.0,1e-04
0.027246007695794106,1.0,1e-04
0.025746315717697144,1.0,1e-04
0.025100121274590492,1.0,1e-04
0.026791799813508987,1.0,1e-04
0.03269222006201744,1.0,1e-04
0.029675036668777466,1.0,1e-04
0.029550330713391304,1.0,1e-04
